5.080384142813454407e-02 1.113766321400844889e-01 6.135318046829744791e-03 5.693862401610918188e-03 6.795353668057901864e-02 1.747518072491190122e-01 2.821225265722239689e-04 5.911255167786933461e-03 1.127197178564498803e-01 7.069943500855864482e-02 5.131452631302609035e-03 4.706822092051726747e-03
2.058269361156431904e-04 1.222828714466657994e-02 6.817313745926176054e-03 5.296548139743645356e-04 2.194893739132292021e-02 1.333109113705914783e-01 2.518498911048214824e-03 6.479713971320849933e-03 7.547092556136048708e-03 1.089809299744851495e-01 1.868978560791189182e-03 9.992811200163652027e-04
6.544732013727137636e-03 8.088332077545900417e-03 9.468184047933622281e-04 1.554365971013485590e-03 6.082186414972972494e-03 4.767986583641605630e-02 1.733282783703018765e-03 7.353339927393787818e-04 1.291983031951908674e-02 7.777156135355163188e-03 1.639410716404654132e-03 7.643215091312041990e-04
1.845566183095969648e-01 1.322150122775511416e-01 4.671985844325358787e-03 5.797193796090427918e-03 1.846807955795580838e-02 9.379046386523945400e-02 1.393496446570173866e-02 5.664820881148452045e-03 1.219288590367112318e-01 1.816102573103149098e-01 8.834038493491982308e-03 5.660828595261193112e-04
7.074832213281275102e-03 3.223013633038140230e-02 1.479486429777758343e-02 1.331717317933901398e-02 1.107952277060481744e-01 2.844412357731296304e-02 2.820839784397669373e-02 2.620651691585488760e-02 9.907542501598799733e-02 1.823475352993500498e-02 1.395784924941825822e-02 8.876593323923348544e-03
2.253603278090453299e-02 4.714757109378836693e-03 1.398689597750790541e-02 6.451692181811911897e-02 1.098736490939590353e-02 8.055934215521601272e-03 1.979883249602244766e-02 7.211911617020949627e-02 3.302898839591762031e-02 1.831593273047951026e-02 6.501715936930467510e-02 2.228772741470912491e-02
2.364252979092739890e-02 3.160082735037918200e-02 2.504948056277313956e-02 1.033124310821187386e-01 1.388383450547236997e-01 1.589270670755671411e-01 2.818999785062489480e-02 1.063914763374904093e-01 2.302621997502028034e-02 7.407376446771385750e-03 9.930140011659849275e-02 3.721370027971852151e-02
8.404918842573357377e-03 1.080306122266172161e-02 8.165945917276436206e-03 3.286605156235619662e-02 5.726588083472410745e-02 2.572510836474893314e-01 1.182914251554664613e-02 4.040567772398317992e-02 2.403650175949985715e-02 2.126064486063254655e-02 3.554378720060360347e-02 5.079242484588338512e-03
8.269954604437516898e-02 9.010002808319230588e-03 1.025703365441523081e-02 4.331047523526126292e-03 1.510333089432848164e-01 4.957697938748992783e-01 7.913133270675260997e-03 1.059498563480736066e-02 9.559874790446619072e-03 1.042198754988273302e-01 9.175989504092493939e-04 1.806454571666086042e-02
3.903834573457822810e-01 2.142235518469643926e-02 1.863713392645933303e-02 5.517119741816230161e-02 9.515117318447066652e-02 4.781171514438198877e-01 6.948086387874970659e-04 4.763932649874570019e-02 3.080109361022754805e-03 3.439639192060324202e-01 5.293969172435863263e-02 2.017662669264561059e-02
8.447643537231352973e-01 1.601397145754370269e-02 7.166101793513381980e-03 2.612224668596530019e-02 2.961703864104877140e-02 1.234706497503822512e-02 3.458890788923933181e-03 3.667501171908821994e-02 1.380233804860117770e-02 8.540921176240566792e-01 3.234454279987172137e-02 6.694776602940723763e-04
1.921595078026405983e-03 2.852459944007742013e-02 7.566677602554625071e-03 8.574425597693832030e-03 1.738176395211428818e-02 1.343370407347038165e-01 1.365352329865484812e-02 1.406100461328064913e-03 1.036697518262366807e-01 1.961192874320324530e-03 5.403515672128793822e-03 1.278797475046304297e-02
1.375928205660944918e-02 3.424469375118368956e-03 9.262906134178622644e-03 1.022504816458749861e-02 5.209080841755542313e-02 1.215315251461097229e-01 7.427455118160013366e-03 1.383719462499822346e-03 6.975010810474689682e-02 4.024903333631789544e-03 4.271019822978509156e-03 7.795826163049774694e-03
1.319114501769544021e-03 4.846149065300385528e-02 1.438170836836994131e-03 9.868114924956189211e-04 4.825724989479616284e-02 1.633164870163659977e-03 1.964651917553029200e-03 3.383397629537143129e-03 1.018929132127562448e-01 1.629400499738316950e-03 2.544310797453657944e-03 9.401086259610234039e-04
6.870649041737442652e-04 1.537051193171212228e-02 5.252800861968628596e-03 4.225045875101783978e-04 1.719905003282951733e-02 2.804535328813319642e-02 6.816844983896471963e-03 2.043459918696889904e-03 1.019996473546476989e-01 2.348368942107455833e-03 1.111599698782593428e-03 3.868012597667357111e-03
7.869836204396162384e-04 1.372241735052041334e-01 1.952600047147021525e-02 5.573546148101593892e-03 1.518410935496658856e-02 2.673595233554868639e-02 3.499954054993461433e-02 5.113307287625017648e-03 4.709150738149562448e-02 2.068154688189323236e-03 4.718353549124513872e-03 2.097578639381142071e-02
1.088768303625041282e-02 2.287150541508906065e-01 1.364037103261054873e-01 1.008905648171338522e-02 1.505529143929622803e-02 1.102252266196829603e-02 6.588535562128625123e-02 1.067626200148098607e-02 1.841548973272369716e-01 2.625654456825240665e-03 9.177751784429715246e-03 1.448573975775453160e-01
1.406006246788707318e-03 7.242903385430901619e-02 3.113108779411454495e-03 1.005476000701335630e-03 2.229666628252342797e-02 1.802364616248011350e-02 1.036066981589322611e-03 1.700324421910624729e-03 7.224554103759714407e-02 2.799256079020369208e-03 5.120744148796420921e-04 5.904155625727172674e-03
2.492945922428871017e-03 2.355897852137903148e-01 1.994419859951917715e-03 1.225848920514815065e-03 9.648655185187152844e-03 1.443574334936392756e-02 1.440685158962170392e-04 1.990045155563037894e-03 8.222016637754862856e-02 3.651381101031327386e-03 1.439097325930158589e-03 1.259118807138711162e-03
1.299616482303048853e-02 2.020004136544157475e-02 1.698100559200023873e-03 5.369417739310603649e-03 9.975378189097741655e-02 5.087352376923697655e-02 3.654681183456244455e-03 2.569869292590286000e-03 1.217838065803543285e-01 7.843080220976869285e-03 2.662210438410560816e-03 3.210103100445483703e-03
5.759750833650173311e-03 2.166911817670840248e-02 1.809850242210304938e-02 2.598526328122206363e-03 3.471406417827979651e-02 1.564683643246985584e-02 1.946089645347229974e-02 3.559320383581974709e-03 9.427379354003492806e-02 2.131225803577069949e-03 5.616404690217718237e-03 1.270370538061363179e-02
6.056875895712791023e-04 1.483317630078933580e-01 2.606753309256503170e-01 1.611844360098459855e-02 1.788931734600692214e-01 1.559442552120954111e-02 2.442176652335235343e-01 1.982340909836980206e-02 3.659336310036100381e-01 3.591172423257275696e-03 1.822127812273108965e-02 2.591422930302139105e-01
2.156118148999357914e-02 1.314465935203650571e-01 8.734566951828932613e-01 3.601910903962154097e-03 1.237552468827439606e-01 1.078579154995947947e-01 8.807213907167326106e-01 4.596172125123763712e-03 1.332551818405202371e-01 4.685267255731859204e-03 3.946908495577191103e-03 8.719520843158283796e-01
1.211821541968354302e-02 2.549192210642993728e-01 3.579607072593061212e-01 2.718381875218775501e-02 1.485763804365652224e-02 1.012476823147071964e-01 3.696721581293717085e-01 3.271515095259905359e-02 2.407878207436275897e-01 1.698979069150303306e-02 2.712541453523377444e-02 3.540418825285168714e-01
8.660153628737978643e-03 6.802739796443998954e-02 3.902039918915515410e-02 8.705321512968634823e-03 4.881674081205797378e-02 8.990281909009974204e-02 7.581508254026884941e-02 1.729713797145360481e-03 3.416455027838278397e-02 3.144036626427077624e-02 9.805998039091745264e-03 5.638090496632140736e-02
1.179912978011607612e-02 6.730997390491038068e-01 2.298889628142659284e-04 2.982492878717657556e-04 4.450696470402090710e-02 7.881674838049465559e-02 1.670016002367888039e-02 1.282892789458263405e-03 5.355819335808998938e-01 8.114485274098070036e-03 1.951955471573755369e-04 9.344338023666281384e-03
4.703526440334685897e-04 1.644803384028616089e-01 6.265729708337085431e-03 1.257599109537851966e-03 2.001125438219178432e-02 1.609587106510805554e-02 1.350138240002400104e-02 1.864445298314215942e-03 1.325775246175242006e-01 2.852047529298713715e-03 1.197238357775779914e-03 5.633591423886275332e-03
2.872378576040832739e-03 2.181698543006111435e-01 7.147853162858723922e-03 2.658393797969777275e-03 1.163504886414613165e-02 2.149835176084470556e-01 7.208174610424422299e-03 2.464438356938161538e-03 1.334739975096001230e-01 3.928535902526365635e-03 2.061369928336565568e-03 4.213759019595509324e-03
1.096900273445640742e-02 1.390372983773985605e-01 1.125809913919229889e-02 1.479322740781859177e-03 1.407700924419894306e-01 9.726084284256013984e-03 7.760457694823364762e-03 1.332154950240047346e-03 2.275000811179804239e-01 7.548257617137768029e-03 8.546379695494530889e-04 8.672561571452455306e-03
4.987836237916287198e-03 3.948318752094209794e-02 1.985031338061624216e-03 3.805629036488679309e-03 2.995323593912495308e-02 1.269449538613564785e-02 1.341212299053106977e-03 4.300795492900915014e-03 2.623386120373830122e-02 9.463111212147917034e-03 2.808890270294167341e-03 3.636307616127692783e-03
3.687279538073716563e-03 1.172702772757776638e-02 1.532474036396622727e-03 1.247959397536841644e-03 7.793340703347660658e-02 1.189356009753833772e-02 5.998605335944610407e-03 1.757955114835856600e-03 1.488019238620001509e-02 5.222580853995142935e-03 1.213550941127957339e-03 1.476065969083439943e-03
3.589098493480476215e-02 2.864562772696385012e-02 7.435697951110732500e-03 2.676611416435806159e-03 3.825779505402341577e-03 5.362073837577849972e-02 4.176087658723876754e-04 9.202862231296691240e-04 9.279334837543416759e-03 3.147731731956091017e-02 2.612782920265081278e-03 5.150287872130680095e-03
3.656218976087090202e-03 3.059015067481027361e-02 2.516107540272908942e-03 2.349346392537457386e-03 3.206455363257847135e-02 3.888397725197090260e-02 3.620637023231878995e-03 5.194293777475726161e-03 7.237809858496735416e-02 3.627589605501380012e-03 4.537748103575356060e-03 2.736584274029525872e-03
2.310471028494276435e-02 9.764180673012105849e-02 6.708168735261586454e-03 2.203806782619984004e-03 3.836811818697611481e-02 3.496281792898414675e-02 2.289597549729255332e-02 2.291590961862204122e-04 7.815436943766795874e-02 1.966975705276047953e-02 1.715498806303296028e-03 8.343743073581324013e-03
1.094939700046588561e-02 1.332890858588564771e-02 6.681329132068951002e-03 2.147329846530438913e-04 6.311156915314587723e-02 2.608686535511721416e-02 5.770113797022110962e-03 1.108658995730248250e-03 5.480450859569989397e-03 8.742996221181223784e-03 3.470896667871402070e-03 3.191571155578365546e-03
2.336341053180420943e-02 9.848070863363379834e-02 2.028462308138241459e-03 6.456797011619159858e-03 6.838141063693223276e-02 1.970745890176079512e-02 1.533540048542763462e-02 4.273414870250789518e-03 6.339684081066075672e-02 3.378622343830783858e-02 5.775829983940187692e-03 8.724264648313116103e-04
2.488991876059057362e-02 1.291058439915164328e-02 5.417300766309608544e-03 3.194982860322509444e-02 8.108524848732384660e-02 1.231270024252907212e-03 2.195514353487049500e-03 2.634827791116382475e-02 1.859564560379707576e-02 2.830838048249518027e-02 3.418148395891570240e-02 4.234547288225902310e-03
5.429176747309093047e-03 9.700798587570069048e-03 6.327455613748271882e-03 4.249222087356279570e-02 9.646668364033073387e-03 6.880875611463765917e-02 5.139094844734926407e-03 5.758988054800674022e-02 1.013199380816670603e-02 1.268941006337783589e-02 4.159825903376226930e-02 1.012537588191887196e-02
1.634600759436806786e-02 9.050244585860336630e-03 3.341477896300042855e-02 2.338273776233111279e-01 3.697001920093025140e-02 2.445301332632514313e-02 2.644607952265481954e-02 2.375782628023655196e-01 2.452392619207797303e-02 1.125189813495134847e-02 2.332570237217028997e-01 3.209829165339892626e-02
1.872551612720822723e-04 1.060068780806529189e-03 1.697055378066459480e-03 9.034198537096813642e-01 4.872037902550527115e-04 3.818003807253769755e-02 5.362198163896237402e-06 9.040338419399024383e-01 3.503598137329230148e-04 3.523686884167342472e-03 9.027276638963578348e-01 1.161340781766383471e-03
7.269537020805592886e-02 1.207496013517900257e-02 1.426599096098060161e-02 2.589828445359538822e-01 1.482489925130162957e-02 2.380196879424248679e-01 1.839674041778934996e-02 2.546348582459370125e-01 6.216850477248471105e-03 9.210853227980936309e-02 2.616856218406232726e-01 1.364590466558819083e-02
7.451806427323810766e-02 4.340273219971731850e-02 8.859665399690203752e-03 9.262966147609114076e-02 2.571633599349710392e-02 9.898188267745515467e-02 1.475136674817690598e-03 8.772059970518215899e-02 2.717343034416019876e-02 7.110637053053969758e-02 9.469647611618410565e-02 1.125261137661375671e-02
1.608424797633495676e-02 4.329578694312932047e-02 2.805519462815951603e-03 3.260782984177926225e-02 4.115515725822720822e-02 1.672569953189998182e-01 2.385330416610029203e-02 2.466297101570003730e-02 4.548663758613907815e-02 1.811127002579630482e-02 2.368973363715047922e-02 2.874004115560296023e-03
1.839164630794106470e-01 7.080069596232673075e-03 7.120987881905263724e-03 7.514006484582433365e-03 5.309111522710628639e-02 2.647695753217366166e-02 6.577053490403455063e-03 3.856180523733577625e-03 2.579366765197196008e-03 2.022842305212590452e-01 7.367913333463115867e-04 6.345759968804856078e-03
1.633472666812361418e-01 3.290436216455768642e-02 4.162109450692753725e-03 3.294818856295257930e-03 9.237072301074544800e-02 1.761527551015510673e-01 1.168957174361235718e-03 6.762133729313966890e-03 4.384668547924554932e-02 1.361022870621590997e-01 6.088920234840039178e-03 9.639669906458422227e-03
3.411197962169126158e-02 7.069617429923397492e-03 6.207266040628288406e-03 2.163985674053530220e-02 2.202948789521252601e-02 4.534261146863797359e-02 6.354052802138794413e-03 1.198942579339250594e-02 1.292491763107890546e-02 2.759686631460727541e-02 2.436275340577533435e-02 9.410629976185417439e-03
2.088565792929392845e-02 2.067853728760585263e-02 9.074010853956607225e-03 1.053657204738812636e-01 4.795605079917612118e-03 4.767535243536926565e-02 8.821425717994225632e-03 9.793365412239277146e-02 2.432815559579082354e-02 3.181583759560588885e-03 1.023595437863602103e-01 1.017164244618201825e-02
1.352114457522879051e-02 1.054302424637796297e-02 2.885579717469130209e-03 1.055391764958669154e-01 4.964778171642596910e-02 6.063432086773385028e-03 5.520806777902375825e-03 1.032075336413159072e-01 1.132853012670808138e-02 2.323431914166684939e-04 1.074562193853817876e-01 3.062220494307790926e-03
3.354055812435566622e-03 5.868257814664357835e-02 7.003888054851331590e-03 2.727149277053649663e-04 9.963776669826460153e-02 6.276876401555105123e-02 9.420950718745556979e-03 9.453974574786677427e-04 4.335431807966137752e-02 7.430455928459602476e-03 2.064311938850919848e-03 5.872872635288651881e-03
8.665675251559798453e-02 2.571022675932801288e-02 1.810479186331164295e-03 2.964537937716120800e-02 3.126639471748752369e-02 1.412463095992936568e-01 8.773782210162863826e-04 3.750408117787942808e-02 3.028433535808413776e-02 7.471001523936114663e-02 3.310765884160116190e-02 3.552779145715874963e-03
1.273078218089122469e-03 9.410274657277598390e-03 1.057240072492649299e-02 7.454028228181041466e-03 5.339246437077204560e-02 1.108184352501383196e-02 1.066396334038521854e-02 5.703891602752012360e-03 2.512994246229312278e-03 2.165974139652913997e-03 7.178935643237705291e-03 1.702148343673353520e-02
1.449604878448210871e-02 2.794622626992901426e-02 8.333558322800646914e-03 1.595926905295839493e-03 6.075573429943570414e-02 1.418576883833286839e-01 2.307325235208701735e-03 1.198236263570046008e-04 5.045274550195153612e-02 3.038568204791820826e-02 6.155466636057051275e-04 7.193308152881652470e-03
3.982797694452056697e-02 1.831533926008193508e-02 1.005569255702033760e-02 1.606115669684207367e-02 2.815732696579232100e-02 4.267812739005023837e-02 5.414224141822641771e-03 5.913069930720949059e-03 2.977113514449830634e-02 1.690217952056819253e-02 1.725647175581563469e-02 3.195537171915479712e-03
1.889998054403445663e-02 5.111834132106142514e-02 8.437687414033090286e-04 8.370952096060951808e-03 5.447045517984638180e-02 6.094783186557285737e-02 1.558148079887225999e-02 7.591226590908894262e-03 5.213269077731809420e-02 2.877757626673137920e-02 6.224533136459293493e-03 5.740247185008908772e-03
